g0,g1,g2,x0,x1,x2,x_0,x_1,x_2
0.0660164,0.336617,0.231874,-0.337409,0.58221,-0.851879 ,-0.34827,0.756193,-1.02209
-0.0354884,0.244912,2.33214,-0.263721,-0.170723,-1.25318 ,-0.496761,-0.324011,-1.13566
-0.0178689,0.278854,-0.595272,-0.59566,0.011736,-1.0218 ,-0.831203,0.0526021,-1.08216
0.557666,-0.195218,1.33853,-0.546754,-0.31124,1.97278 ,-0.623925,-0.427957,2.41968
-0.609145,0.0755637,-1.73094,0.508695,-0.29843,0.526698 ,0.747209,-0.440989,0.670106
0.472418,0.517284,0.117011,0.151276,-0.69011,2.83397 ,0.228419,-0.886975,2.97421
-0.0734435,0.629168,1.20317,-0.689887,0.11513,-1.43307 ,-0.905615,0.166047,-1.68471
-0.0578052,-0.655471,0.98767,0.206464,-0.570081,1.79539 ,0.113658,-0.842662,0.766366
0.590687,-0.369854,-2.70583,-0.378706,-0.274399,-0.416392 ,-0.592572,-0.356805,-0.425907
-0.113154,-0.145601,-2.53893,-0.219706,-0.494762,2.87006 ,-0.206639,-0.587461,-2.61023
0.248439,-0.0666006,0.816666,-0.142971,0.412685,-1.47852 ,-0.160557,0.64184,-0.929862
-0.022137,0.5061,0.424866,-0.1717,0.484989,-0.286017 ,-0.106194,0.497742,-0.22626
0.688623,0.00727985,0.260562,-0.477538,0.384961,2.13387 ,-0.724663,0.496733,-3.10183
-0.455566,0.334407,-0.954859,0.0408063,-0.405626,-0.934761 ,0.0184182,-0.647154,-0.973617
-0.6045,-0.00500777,-1.02528,-0.502036,-0.010187,-0.470933 ,-0.601242,-0.0298063,-0.372126
-0.27296,0.299602,1.14296,-0.140757,0.44313,-2.89414 ,-0.303458,0.342778,-2.38095
0.13343,0.658599,0.907138,-0.114021,0.382424,0.124806 ,-0.0843437,0.712509,0.047864
-0.700259,0.0684138,3.06326,-0.474021,-0.446343,0.736872 ,-0.732665,-0.497082,-0.21189
-0.201168,-0.570633,1.55413,0.16575,0.305968,-1.34451 ,0.196071,0.497773,-1.6389
0.452059,0.559182,1.71958,-0.0698553,-0.408804,2.74835 ,-0.0857102,-0.548426,2.94573
0.258734,0.251188,-1.29255,0.544962,-0.458234,1.6717 ,0.672381,-0.623743,1.98396
-0.56706,0.0323929,-0.210631,-0.34469,-0.246753,-2.52764 ,-0.672101,-0.365376,2.59433
0.312051,-0.590635,-0.807031,0.171559,-0.323529,-2.25151 ,0.333635,-0.544687,-2.1855
-0.110705,0.257097,2.03242,0.260805,-0.183937,-1.07826 ,0.520673,-0.3448,-0.416546
-0.170485,0.433597,-2.7141,0.0265418,0.162368,-1.8858 ,-0.100803,0.378573,-1.53467
0.654666,0.163977,-2.35076,0.333104,-0.515436,0.445793 ,0.412145,-0.853528,-0.241985
0.649741,-0.00914785,-1.51408,-0.133139,0.585072,-2.4243 ,-0.27933,0.831209,-2.67174
-0.457374,0.506405,-1.67433,0.00424048,-0.511193,-2.2122 ,0.0330982,-0.809175,-2.17237
-0.135033,0.586602,-1.75768,0.617377,0.36618,-0.399356 ,0.058198,0.651241,0.397797
0.580693,0.269897,-0.0995613,0.479485,-0.223871,-1.27756 ,0.717247,-0.36912,-1.20834
0.672369,-0.119247,-1.87694,-0.024644,-0.391897,0.445528 ,-0.112571,-0.647129,0.451457
-0.382753,-0.1782,-3.08841,-0.0740833,-0.167769,-1.77287 ,-0.0620369,-0.434608,-1.77603
-0.0585151,-0.621017,-1.74357,-0.12675,-0.153791,-1.66387 ,-0.021167,-0.246316,-1.63443
-0.306507,0.0382928,-0.809333,0.153287,-0.399267,3.02182 ,0.234946,-0.631667,-2.94109
0.0265999,-0.203527,-2.54338,-0.0372285,-0.535576,0.464222 ,-0.112697,-0.801352,0.435856
0.0771749,-0.421099,1.83173,0.425834,0.0290285,0.728499 ,0.697257,0.0509159,0.0945576
0.391455,0.592334,-0.0304669,-0.339012,-0.44391,0.692888 ,-0.573574,-0.70091,0.768628
0.256094,-0.213354,-2.02831,0.25966,0.405036,0.109244 ,0.273292,0.521799,0.311431
0.31529,-0.385664,2.54262,0.297626,-0.632436,-2.70667 ,0.243285,-0.893892,-3.10797
-0.0820444,-0.53728,1.9805,-0.0203642,-0.680421,3.10954 ,-0.11965,-0.822872,2.47232
0.39288,0.252577,-1.37844,0.00135413,0.598,0.831504 ,0.0118814,0.746587,0.97831
-0.658895,-0.198535,1.24084,0.101883,-0.419073,-2.64634 ,0.178559,-0.647237,-2.67317
-0.373564,-0.175916,3.05088,0.473101,-0.26317,1.48954 ,0.663307,-0.422857,0.86105
-0.364899,-0.123817,-0.861051,0.486535,-0.0436235,-1.71705 ,0.709411,-0.111594,-2.16121
0.628156,0.23616,1.953,-0.238215,0.518175,-2.08039 ,-0.305997,0.72317,-2.15327
-0.466753,0.0994159,1.68957,-0.501514,-0.312956,-2.68642 ,-0.663897,-0.434922,-2.68562
0.183193,0.201502,2.87863,-0.00931033,-0.178154,2.53913 ,-0.0990463,-0.340054,-3.09795
-0.693693,0.140044,1.09359,-0.35413,0.575809,-1.75769 ,-0.722237,0.232521,-1.15324
-0.0547746,-0.241035,-0.311296,-0.163882,-0.238828,1.71008 ,-0.187424,-0.338644,1.78326
-0.0587121,0.210981,-3.09716,0.236887,0.036661,-0.0767085 ,0.457802,-0.000778836,0.230263
-0.271227,-0.642427,0.965336,-0.470343,-0.51867,2.95003 ,-0.658436,-0.660182,2.91243
-0.0714116,-0.394491,-0.645108,-0.313851,-0.530651,2.91829 ,-0.439337,-0.716931,2.79035
0.648328,0.200042,-3.12055,0.454499,0.152452,-1.49947 ,0.756558,0.154686,-1.42154
0.481085,-0.335277,-0.712122,-0.34099,0.477054,-2.70447 ,-0.466022,0.727485,-2.47866
-0.261706,-0.0243761,-1.56749,0.244907,-0.548652,0.740583 ,0.412058,-0.770891,1.35684
0.089733,0.45159,-1.41714,0.312246,-0.193003,-1.25482 ,0.603508,-0.381034,-1.02949
-0.0220694,0.135206,2.72814,-0.596006,-0.217401,2.98298 ,-0.85808,-0.367584,-3.05411
-0.329749,0.409219,1.36461,0.0145129,0.401826,2.3232 ,-0.487731,0.467703,2.56693
0.241358,-0.292217,-0.566893,0.188929,0.662929,0.77407 ,0.216742,0.89766,0.892214
-0.269476,0.517397,-1.8598,-0.449837,0.533815,-2.68887 ,-0.604141,0.74155,-2.66329
-0.144627,-0.703489,-2.1263,0.185373,-0.688773,1.47453 ,0.242902,-0.894001,2.05396
0.662493,0.0253419,-0.637067,-0.224071,-0.093721,2.00834 ,-0.345805,-0.141441,2.60191
0.448499,0.0878042,1.6228,0.202253,-0.39512,2.40537 ,0.215773,-0.56153,2.39563
-0.702595,0.0400079,2.29994,-0.279476,-0.471256,1.6496 ,-0.437719,-0.709517,1.38538
0.141045,-0.411811,-0.845531,-0.0851229,-0.309009,1.10273 ,0.0358083,-0.422607,1.14426
0.575782,0.36142,-0.935627,-0.181065,0.543673,2.3569 ,-0.0875328,0.814707,2.60636
0.484365,0.191029,1.01985,0.480091,0.451697,0.444269 ,0.624909,0.514087,-0.146798
0.220291,0.411315,1.52189,0.174804,0.547256,-0.496734 ,0.21959,0.593473,-1.51079
-0.0830129,-0.39996,3.12723,-0.130832,-0.605234,0.630985 ,-0.27697,-0.885661,0.684129
-0.537082,-0.225809,-1.03481,-0.350149,0.23795,-1.32013 ,-0.538576,-0.028159,-0.652724
-0.498144,0.193587,0.793415,-0.384282,-0.222334,2.98146 ,-0.56938,-0.251107,3.1378
-0.282386,0.111805,-1.78588,0.297754,0.053704,-0.893918 ,0.457517,0.121925,-0.899716
-0.461375,-0.494363,-0.635903,0.316805,0.389769,1.41355 ,0.403401,0.582751,1.41566
-0.17063,0.519403,0.33458,-0.584428,-0.224738,0.297216 ,-0.792579,-0.209839,-0.304707
-0.358785,-0.068503,0.326318,-0.25523,0.404252,1.24574 ,-0.485081,0.331669,1.86723
0.105685,0.397938,1.78222,-0.0455796,0.212061,-0.436145 ,0.0456163,0.393257,-0.8081
-0.251057,-0.389157,-0.254897,0.365512,-0.0891381,2.17385 ,-0.0608935,-0.354756,2.76276
-0.264459,-0.603113,1.6261,-0.266384,-0.375428,-0.907114 ,-0.264564,-0.539061,-1.00535
0.56163,-0.0686506,-1.03417,-0.222483,-0.118435,2.65833 ,-0.430057,-0.179213,2.68067
-0.207443,0.422943,-0.703754,0.257447,-0.22768,-1.30084 ,0.456163,-0.360902,-1.21349
-0.315415,-0.0418553,-1.16034,-0.00962393,0.217184,-2.6616 ,-0.329036,0.0654872,-1.28496
-0.188667,0.40461,0.540066,-0.188807,0.374458,-2.19134 ,-0.188807,0.374459,-2.19134
-0.323864,0.502984,-2.28823,0.391878,-0.543768,0.930897 ,0.642885,-0.824409,0.933308
-0.417591,0.342283,2.28694,0.601346,-0.263199,0.112602 ,0.847713,-0.411468,-0.262315
-0.114096,0.305035,-0.239523,0.00889678,-0.279889,3.02153 ,0.0454676,-0.446426,-2.73935
-0.440187,-0.418451,-0.545756,-0.38176,-0.128285,-1.48011 ,-0.462281,-0.362072,-1.50501
0.670386,-0.0519736,-1.38954,0.379508,0.176677,2.55897 ,0.576827,0.289376,2.05678
0.358587,0.423642,1.41556,-0.609183,0.0797223,0.446236 ,-0.871722,0.175733,0.485357
0.0413194,0.394174,1.99981,0.599529,-0.113609,0.172101 ,0.837934,-0.142019,0.0142298
0.56252,-0.0859529,0.199882,-0.30593,-0.299262,-1.94581 ,-0.458488,-0.423822,-2.05359
-0.555332,0.250933,3.00377,-0.123687,0.462704,2.52482 ,-0.168842,0.274545,3.07463
0.547392,0.0496349,-2.4704,0.479887,0.520329,-1.84064 ,0.56566,0.629853,-1.90975
-0.549042,-0.156397,2.60343,0.00876858,-0.542266,-0.180361 ,-0.0179683,-0.756559,-1.134
-0.635964,0.130685,-2.96736,0.290045,-0.33439,-0.833807 ,0.647908,-0.572612,-0.333474
-0.127009,-0.497022,-0.888915,-0.106741,-0.706504,2.53836 ,-0.0729436,-0.91831,2.54252
-0.335179,0.168293,-0.108922,0.628437,-0.218657,2.61384 ,0.872384,-0.379282,2.51219
-0.0561641,0.549893,2.37112,-0.300619,-0.266308,2.39878 ,-0.482712,-0.355293,2.17448
0.62183,0.319658,-1.25117,-0.22314,-0.216153,-2.34445 ,-0.374185,-0.309497,-2.04545
-0.0916439,0.221563,2.61166,-0.221128,0.603321,0.978153 ,-0.387164,0.841571,0.825311
0.495424,0.254321,-2.92694,0.429679,-0.00942416,-2.95529 ,0.577804,-0.0324856,2.6672
-0.554641,0.0824885,-2.9467,0.117972,-0.669047,0.929912 ,0.0340317,-0.85898,0.829976
-0.462393,0.0124058,-0.590836,0.0617796,0.542606,0.182111 ,0.0188513,0.716684,0.346987
-0.286885,0.635655,0.344317,0.119426,-0.231541,0.0622101 ,0.243076,-0.408401,0.270641
0.116363,0.510989,-2.33915,0.277134,-0.524238,-2.82068 ,0.346984,-0.611668,-2.43606
-0.581111,0.157252,1.31475,0.237034,-0.0333567,0.539714 ,0.464741,0.0205072,0.531673
-0.538381,0.289055,0.475172,-0.123227,0.209165,-0.751365 ,-0.430771,0.393276,-0.560849
-0.108637,-0.518997,-0.63924,0.370454,-0.00626208,-1.62317 ,0.495874,-0.0157582,-1.96015
-0.522717,0.296612,2.70969,0.658203,-0.105043,-2.07707 ,0.761687,-0.109079,-1.27189
-0.0670864,0.456286,2.19442,-0.606258,0.349161,-2.59006 ,-0.806339,0.424073,-2.48558
0.202041,-0.511089,0.972074,0.205731,0.489074,2.42595 ,0.329459,0.619599,2.60625
0.0843803,-0.681982,2.08123,0.337634,-0.4902,-0.980837 ,0.310885,-0.727919,-1.45421
0.296917,-0.296118,2.47615,0.414428,-0.292841,2.29033 ,0.571162,-0.574013,1.37465
0.0253956,0.132652,-2.36174,0.159678,0.457021,-2.3362 ,0.225927,0.610372,-2.30891
-0.681165,-0.041657,0.493274,-0.364182,0.210694,0.665882 ,-0.672884,-0.018069,1.07738
-0.090121,0.185071,-1.34879,-0.225959,0.561599,2.37062 ,-0.279856,0.779006,2.22234
0.041739,-0.379614,1.40614,-0.254473,0.032898,0.489586 ,-0.38983,0.136484,0.494992
0.468798,0.137164,2.71413,0.446823,-0.0213068,1.23471 ,0.674505,0.163747,1.36289
-0.285086,0.431038,2.38705,-0.404773,-0.237099,-0.331999 ,-0.629962,-0.416061,-1.24335
-0.327671,0.580707,1.75991,-0.0640802,0.490151,-1.01388 ,-0.260584,0.829543,-1.05179
-0.385769,0.185937,1.34275,0.401841,-0.0341184,0.439266 ,0.648203,-0.0262259,-0.307007
0.00361608,0.366581,2.25595,0.250826,0.446517,2.67994 ,-0.0961488,0.364503,-2.30301
0.136522,-0.478492,1.53608,0.202416,-0.543599,2.62078 ,0.202416,-0.543599,2.62078
0.309612,-0.526069,2.3602,0.267176,-0.191955,0.93678 ,0.446802,-0.346179,0.828698
-0.168413,-0.0298841,1.15732,-0.23071,0.20592,2.52511 ,-0.248415,0.0124275,2.39958
0.245301,-0.0921489,1.95986,0.00636743,0.59551,-0.76447 ,0.000824833,0.811399,-0.75696
-0.191527,-0.0173493,1.47081,-0.65557,-0.00468478,-1.45155 ,-1.11386,0.016205,-2.85945
0.263768,-0.439718,2.57508,-0.656073,-0.131813,-0.392639 ,-0.905789,-0.130988,-0.316687
-0.382753,-0.17935,-2.56353,-0.693517,0.192206,2.27911 ,-1.00529,0.223869,2.28555
-0.70435,0.0133909,2.28575,-0.427598,-0.177518,-2.49175 ,-0.704348,-0.0969488,-2.47913
0.158516,0.187857,-2.20597,-0.290119,0.445313,0.251263 ,-0.334593,0.52173,0.664321
-0.0862746,-0.311101,-1.46342,-0.155642,0.565304,1.58755 ,-0.255014,0.691008,2.65604
0.330909,0.201136,-1.21412,-0.524147,0.237034,-2.92559 ,-0.748183,0.305764,-2.8296
-0.0142545,0.0826434,2.43874,0.523028,0.28888,-2.1788 ,0.851516,0.382113,-2.4474
-0.504192,0.416685,-1.93618,0.34154,-0.552055,-1.93503 ,0.477167,-0.783033,-2.04296
-0.395595,0.406114,-2.26814,0.440858,-0.145051,2.64339 ,0.689771,-0.295126,2.46399
-0.18241,-0.392917,-0.0623856,-0.435195,0.13587,-0.60525 ,-0.264808,-0.356202,-0.265355
-0.41736,0.510175,0.893902,-0.0145833,-0.321436,-0.901286 ,-0.055861,-0.607535,-0.893179
-0.243749,-0.247691,-1.00542,-0.535119,-0.290876,-2.4352 ,-0.701086,-0.40347,-1.92601
0.0990326,0.300866,-0.829658,-0.569045,0.0670949,-1.25229 ,-0.79822,0.171041,-1.27589
0.0763154,0.228614,2.33632,-0.329458,-0.426511,-0.675047 ,-0.590901,-0.747517,-0.707592
-0.0337826,0.243251,-1.24005,0.223456,0.114303,0.636973 ,0.33874,0.257322,0.306827
-0.268485,-0.661473,-2.18138,0.366479,-0.255698,-1.04086 ,0.543636,-0.296283,-0.933189
0.086111,0.517378,1.68012,0.223751,0.198431,1.43261 ,-0.00129378,0.406841,1.41656
0.0299466,0.445565,-0.750254,-0.142014,-0.276022,1.1608 ,-0.26775,-0.388233,0.446061
0.00339778,0.376318,0.937142,-0.460344,0.40635,1.20986 ,-0.56463,0.590882,1.00997
0.00828008,-0.324863,0.44871,-0.21211,0.267094,2.48467 ,-0.297115,0.44008,2.4026
0.670995,-0.131963,0.703001,0.0208821,-0.415139,-1.53853 ,0.100346,-0.649059,-1.42558
-0.536588,-0.0848281,0.826539,-0.0416235,0.117967,-3.11403 ,-0.485042,-0.0206008,-2.28107
0.277317,-0.176877,2.36704,-0.34184,0.578861,1.67177 ,-0.52343,0.800296,2.45318
-0.569854,0.391401,-2.08979,0.443522,0.179767,0.30126 ,0.629289,0.311521,1.04916
0.196227,0.459009,-0.317841,-0.65861,-0.193933,-0.70938 ,-0.946015,-0.252326,-1.22141
0.116208,0.701865,1.24057,0.352921,0.224567,-0.868352 ,0.432167,0.69652,-0.581011
0.205764,0.647335,-1.26229,0.0130783,0.375421,2.83815 ,0.196491,0.520582,2.85402
0.503964,0.136223,-1.99046,-0.398204,-0.151487,-0.74212 ,-0.667241,-0.165094,-1.06854
-0.411949,-0.0363202,0.0984418,-0.537755,0.366426,-1.98149 ,-0.751175,0.556443,-1.7544
0.00131489,0.331437,0.339003,0.435538,0.0243921,1.505 ,0.68127,0.0238018,1.51236
0.0351852,0.466869,1.48221,0.201481,0.219572,-2.43552 ,0.12298,0.440813,-2.43418
0.656642,0.111516,1.62381,0.496662,-0.283867,1.64947 ,0.699507,-0.421642,1.33268
-0.259038,0.570832,0.588273,0.539129,-0.0671869,-1.43082 ,0.640848,-0.0603136,-1.9189
-0.618712,0.0621344,-2.52373,0.210717,-0.414879,1.85763 ,0.388663,-0.746575,1.91483
-0.488651,0.306111,-0.0664041,-0.629316,-0.0719544,1.59391 ,-0.755792,-0.037271,1.36759
-0.205747,-0.311058,-1.81723,0.523311,0.234913,0.320818 ,0.631379,0.017338,0.0118457
-0.162608,-0.450419,0.213509,0.495309,0.401698,-1.40618 ,0.617355,0.566847,-1.40502
-0.155512,0.294188,2.96808,-0.23992,0.354072,0.562531 ,-0.336697,0.306822,0.161045
-0.219997,0.324314,2.24046,0.37975,0.0273216,1.43052 ,0.635083,0.100322,1.44225
0.390034,-0.396962,-0.789281,-0.358171,0.477534,-0.245903 ,-0.506003,0.617311,-0.573132
-0.285755,0.295483,1.41716,-0.601433,0.350969,0.00768933 ,-0.695946,0.449705,0.0117789
0.0528576,-0.185206,2.55985,-0.0393761,-0.533515,2.91571 ,-0.0415796,-0.770922,-3.01596
-0.666838,-0.044441,0.650068,-0.336465,-0.616206,1.54673 ,-0.532792,-0.838936,1.41024
-0.483187,0.17528,2.21542,-0.320174,0.441923,1.8594 ,-0.393339,0.65392,2.13958
-0.496836,0.0749028,-2.355,0.188345,-0.49729,1.57781 ,0.176447,-0.71559,0.80199
0.279102,-0.531319,-1.39076,-0.0388811,-0.139684,-1.83266 ,-0.248708,-0.27897,-1.88334
-0.585557,0.11714,2.05099,-0.266784,0.557104,3.06834 ,-0.636452,0.0212105,-2.9376
0.0987985,0.580657,0.365711,0.629413,0.344781,1.60413 ,0.855665,0.449766,1.61214
-0.439148,0.454722,-2.76232,-0.379772,-0.101239,0.23748 ,-0.519442,-0.125843,1.5804
-0.296261,-0.391858,0.189427,0.617263,-0.164979,0.585973 ,0.836707,-0.241973,0.733506
0.624307,0.151684,-1.18768,0.407963,-0.533839,2.32475 ,0.434988,-0.785147,2.02146
0.0307312,0.460646,-1.74842,0.601274,0.112654,2.80156 ,0.815718,0.0742952,2.4428
-0.56386,-0.434253,-1.59578,0.633844,0.0276835,1.06676 ,0.902752,4.12047e-05,1.35261
0.21387,-0.075501,0.675662,-0.118814,0.468216,0.990428 ,-0.200663,0.618786,0.987182
-0.282207,-0.0258186,-1.07149,-0.227387,0.57653,2.65657 ,-0.264072,0.814711,2.58853
0.561048,-0.376926,1.93094,0.385584,0.456971,1.46394 ,0.612996,0.534662,1.49577
-0.501711,0.23286,2.31701,0.454921,0.178429,-1.09402 ,0.422135,0.34961,-1.14594
-0.0805111,0.278728,-0.299219,0.539848,-0.105907,1.19779 ,0.777954,-0.0857838,1.93076
0.181169,-0.269795,2.21311,0.5442,0.339009,2.94032 ,0.332448,-0.110831,-2.86147
-0.0166261,-0.524603,2.70096,-0.412586,0.142328,-1.73323 ,-0.318593,-0.214004,-1.08837
0.449877,-0.0383783,1.10893,0.138761,-0.300004,-0.140214 ,0.655036,-0.179264,0.281385
-0.0717026,-0.18181,3.13502,-0.615527,-0.372378,-2.61314 ,-0.983493,-0.508412,-2.79783
0.468889,-0.0711354,-0.00204847,-0.232727,0.615497,-2.18568 ,-0.365706,0.832027,-2.37818
0.424409,-0.0639328,-0.124438,-0.516818,0.323686,-1.64339 ,-0.7392,0.289311,-1.53502
0.171306,0.565583,-3.07072,0.111417,0.242688,2.07475 ,0.158739,0.562196,2.68595
0.512419,0.418285,-2.76307,0.647395,0.170165,2.59288 ,0.820241,0.205949,3.0113
-0.459314,-0.156189,-0.356534,0.00775482,-0.29602,1.64486 ,0.00461733,-0.476544,1.28999
0.233483,-0.117432,1.07722,0.466728,0.11035,-0.75908 ,0.69875,0.219685,-1.11167
0.53247,-0.026896,-2.61688,0.623651,-0.344823,2.16261 ,0.833345,-0.440745,2.83749
-0.561055,-0.14364,-2.51295,0.37472,-0.151116,-1.78517 ,0.53345,-0.208657,-1.96399
0.062049,-0.224996,-2.97786,0.520696,-0.309827,2.47482 ,0.703262,-0.365754,-3.07806
-0.266101,-0.140914,2.71211,0.191916,0.501013,-1.72761 ,0.296379,0.711698,-2.6656
-0.00749914,0.181171,-1.82794,0.195112,0.2023,2.91185 ,0.321808,0.434235,2.57626
0.395582,0.110078,1.9826,-0.369129,-0.322093,-0.401047 ,-0.796604,-0.546521,-0.734853
0.572164,-0.021275,2.29079,0.203985,0.640081,-2.15506 ,0.335482,0.839694,-1.95255
-0.368763,-0.305697,1.33171,-0.117982,-0.587748,-1.49235 ,-0.247588,-0.783925,-1.37722
-0.0550732,-0.604034,-1.99418,0.0870765,-0.143726,-0.950564 ,-0.193536,-0.614032,-1.00232
-0.119326,-0.348809,0.767038,0.396256,-0.0557466,-2.06095 ,0.583757,-0.0445425,-1.70767
0.225498,0.657207,2.62106,-0.475303,0.0922309,-1.12515 ,-0.665324,0.0729827,-1.26945
0.530274,0.00378489,-0.647907,-0.0422992,0.462037,-3.08769 ,0.0165169,0.672769,-2.67973
0.294278,-0.595863,-0.624649,-0.366433,0.359195,-2.68716 ,-0.0674011,-0.20609,-2.16703
-0.307235,-0.0665169,1.67075,-0.4733,0.0853684,-3.12641 ,-0.740093,0.109095,-2.85675
-0.25995,0.15754,-1.37267,-0.294952,-0.212178,-1.30528 ,-0.520339,-0.316857,-0.942562
-0.212541,-0.294342,1.00055,-0.322489,0.575938,-0.759622 ,-0.494444,0.704234,-0.489089
-0.0971895,-0.61224,0.247163,0.313333,-0.340155,0.898977 ,0.415757,-0.509769,0.388901
0.410957,-0.412951,-2.1996,-0.342312,-0.598174,1.1938 ,-0.390048,-0.623654,1.17817
0.631127,-0.294007,1.82221,0.133693,-0.0917803,0.598845 ,0.0632744,-0.236149,0.651758
0.446707,0.339339,2.14775,0.596957,0.0937804,-1.73355 ,0.77892,0.184367,-1.41434
-0.584289,-0.021479,-2.79679,0.178634,0.498479,-1.1623 ,0.201371,0.629273,-1.15875
-0.669318,-0.00425024,2.37334,0.624406,0.219764,0.164316 ,0.980156,0.412742,0.367055
0.469283,0.169119,1.82528,-0.297924,0.30853,2.54272 ,-0.470968,0.545964,2.6914
0.601968,0.385639,-3.09476,0.655222,0.0746474,0.995334 ,0.934025,0.112954,1.07959
0.189506,-0.40155,0.408948,-0.382284,0.392789,-2.76266 ,-0.5309,0.564113,-2.49788
0.18254,-0.623371,2.46633,-0.222041,-0.0337946,-1.90113 ,-0.450723,-0.080382,-0.856534
0.338343,-0.562622,-1.43293,-0.181625,-0.211638,0.912164 ,-0.354978,-0.271523,0.965434
-0.501131,0.37457,-0.871691,-0.604005,0.167598,1.77221 ,-0.82942,0.294668,1.6362
-0.0901101,0.287244,-0.169602,-0.334582,0.0861284,-1.9052 ,-0.515428,0.188918,-1.94259
0.632911,-0.256964,-1.53399,-0.695259,0.152887,-1.84578 ,-1.00016,0.274381,-1.80157
0.211679,-0.188563,-1.94565,-0.173845,-0.679646,0.692372 ,-0.273731,-0.827871,0.528428
0.213048,-0.517138,0.94495,-0.149653,-0.199516,1.92304 ,-0.297136,-0.276515,2.62266
0.0492578,-0.486053,1.81124,0.0258342,0.327804,2.43734 ,0.169018,0.468096,2.48331
-0.624044,0.0178189,-1.00948,0.355317,0.311985,1.53477 ,0.241688,0.459588,1.06968
0.119301,0.494076,0.530986,-0.337253,-0.562971,-0.100466 ,-0.554735,-0.800898,-0.599021
0.315287,-0.234654,0.574204,0.537205,-0.447798,1.9596 ,0.973056,-0.662605,2.07009
0.374593,0.467695,1.08183,-0.538288,-0.257722,0.413589 ,-0.859434,-0.311803,0.102752
0.24058,-0.522052,2.15884,0.604136,0.341685,-0.498703 ,0.764466,0.476931,-0.683754
-0.0750018,-0.503339,1.6063,0.566108,-0.0555379,-0.168756 ,0.856923,-0.138272,-0.827784
0.314376,-0.291838,-2.37318,0.337597,-0.231525,2.79045 ,0.466259,-0.360613,2.4553
-0.0697595,0.496113,0.62933,-0.586005,0.214733,-1.83201 ,-0.780319,0.346728,-2.07019
-0.496046,-0.372616,-1.65656,-0.0654679,-0.431604,1.67032 ,-0.209634,-0.639576,1.39142
-0.305753,-0.513973,0.742747,0.535176,-0.463212,-2.55076 ,0.766027,-0.624713,-2.02014
0.0217217,0.0567555,-0.193981,0.517349,0.0392041,2.24703 ,0.7731,0.0907335,1.65738
-0.172311,-0.686625,-0.555957,0.00432198,0.151731,0.940443 ,-0.0971054,-0.465611,2.01544
-0.687443,-0.0851746,1.33159,-0.0459223,-0.456537,-0.127555 ,-0.0826913,-0.710753,-0.274685
-0.334374,0.159406,2.86578,0.599226,0.377196,0.125167 ,0.897975,0.544084,-0.212644
0.395175,0.222837,-0.770398,0.292614,0.442323,0.155656 ,0.523716,0.311376,-0.100272
0.50332,-0.104597,0.225404,0.202374,-0.503545,1.37578 ,0.195542,-0.681232,1.42772
-0.386655,-0.0502586,-1.85604,-0.418292,0.440391,1.32444 ,-0.452301,0.115087,1.80078
0.266912,-0.172801,0.222859,-0.575967,0.403885,0.0427358 ,-0.805523,0.421866,-0.27026
0.494003,-0.426499,2.7423,-0.472838,0.450119,1.81246 ,-0.752761,0.736943,1.9312
0.284889,0.40118,3.02936,-0.387495,0.0495701,1.23009 ,-0.531109,0.129156,1.18688
0.120646,0.666738,-2.5367,-0.23433,0.225382,-3.0348 ,-0.37511,0.473868,-2.37445
-0.0543276,0.579384,-2.00483,-0.414422,0.288377,0.882616 ,-0.521332,0.376177,1.06147
0.303734,-0.48364,-2.87476,0.0844036,-0.695253,1.22367 ,0.0856853,-0.911054,1.46293
0.30716,0.30747,1.99152,-0.643368,-0.0215329,0.595706 ,-0.890222,0.0236466,0.471104
0.459999,-0.529553,2.89047,0.605734,0.0661914,-1.60954 ,0.750792,0.107484,-1.53976
0.289572,0.428916,1.05324,-0.0469513,-0.680781,-0.374736 ,-0.0453614,-0.933432,0.0394408
0.58384,0.0635403,-2.43548,0.00658283,-0.511661,1.16862 ,-0.04723,-0.680117,1.42144
-0.13167,0.496858,-2.8581,0.47294,0.433726,-0.12922 ,0.533258,0.544871,-0.150482
0.371963,-0.551823,-0.431186,0.483853,-0.188677,0.643455 ,0.670044,-0.192912,0.642127
0.352736,0.18697,0.969263,-0.410741,0.134754,2.33051 ,-0.650677,0.177292,2.68415
0.42382,0.400141,1.98478,0.273839,-0.337068,-1.02521 ,0.577043,-0.632919,-0.760887
0.41286,0.499322,3.00833,0.348234,0.0268056,-0.247829 ,0.323562,0.400988,-0.542821
-0.462281,-0.0548815,-0.172659,-0.20027,0.173583,0.96736 ,-0.446297,-0.042367,1.05027
-0.601053,0.123539,-0.753379,-0.349168,-0.248593,0.535198 ,-0.784494,-0.496719,0.454114
0.520012,0.179843,1.41924,-0.0208776,-0.605376,2.022 ,-0.0867346,-0.831429,1.99225
-0.213432,-0.6318,2.67351,0.45214,0.121364,-1.99604 ,0.748626,0.2385,-1.9982
0.410389,0.305915,1.63066,0.00232535,0.432219,-2.13606 ,-0.0750088,0.617213,-2.146
-0.478994,0.155994,0.787527,0.350846,0.541119,2.36247 ,0.470076,0.811138,2.53117
0.120389,0.52857,1.27354,-0.0124902,-0.715514,-0.267212 ,-0.00316384,-0.964781,0.63388
-0.56482,0.0823589,0.45553,-0.126385,0.604737,-2.06242 ,-0.220627,0.86701,-2.16031
