g0,g1,g2,x0,x1,x2,x_0,x_1,x_2
0.00593437,0.318892,2.36524,0.0414697,0.527556,-2.18213 ,-0.0296718,0.831579,-2.33249
-0.346735,0.263454,2.44055,-0.391033,0.486945,1.35059 ,-0.602658,0.684469,1.39149
0.00162187,-0.615203,1.78763,0.248889,-0.098202,2.27014 ,0.034799,-0.802486,1.96888
0.371231,-0.0592913,-1.48138,0.0736906,-0.679704,-2.75823 ,0.121015,-0.950202,-2.62271
-0.659116,0.22877,-1.4725,0.364917,-0.448324,1.06322 ,0.558428,-0.681022,0.196916
-0.0560422,-0.444384,-0.242276,-0.0465709,0.178772,-2.38463 ,-0.0750974,-0.412708,-1.76614
-0.28099,-0.516051,-2.52663,0.46328,-0.288058,1.91342 ,0.664076,-0.421048,2.44877
0.00244975,0.584916,2.11977,0.300692,-0.619362,1.68974 ,0.516741,-0.838656,2.04597
0.434431,-0.271616,-0.520423,-0.273001,-0.205165,-1.35842 ,-0.431756,-0.409095,-0.405422
-0.110352,0.54459,1.21576,0.212202,0.243372,-2.93084 ,-0.100102,0.57484,-2.58065
0.523643,0.379182,0.00963143,-0.413019,-0.394215,-0.240599 ,-0.875323,-0.699416,-0.284022
-0.171223,0.47722,-1.45194,0.200283,-0.633561,0.125251 ,0.39372,-1.0597,0.503782
0.533493,0.413219,2.2156,-0.437771,0.148204,-2.33592 ,-0.675329,0.237368,-2.39082
-0.262736,-0.587514,-1.87151,0.600223,-0.046237,-0.56156 ,0.843192,-0.122201,-0.804139
0.473826,0.0435625,-2.30113,0.312859,-0.325423,-3.03221 ,0.562608,-0.571301,-2.79251
0.594738,0.318327,-0.795812,0.332761,0.443536,-1.38894 ,0.6056,0.274606,-1.43183
0.563253,-0.154541,1.50395,-0.559384,-0.313309,-2.67716 ,-0.817159,-0.511857,-2.15079
0.162298,0.306756,-0.79011,0.628503,0.172081,-2.55288 ,0.949856,0.243194,-2.68651
0.676299,0.0594792,-0.881147,-0.0218256,0.68455,1.73366 ,0.0157879,0.87653,2.06675
0.158326,-0.502312,0.341656,0.614603,0.248207,-2.80523 ,0.837992,0.31172,2.88757
0.209555,0.285502,-1.22347,0.419246,0.443685,2.40761 ,0.566327,0.749834,2.6191
0.633825,-0.273699,1.96073,-0.0882178,0.704005,0.946738 ,0.0245686,0.907679,0.594555
-0.37401,0.0742142,-1.47721,0.0979803,0.436999,1.18347 ,0.0241839,0.652876,0.725368
0.109215,0.683273,2.66697,0.226752,-0.402714,-2.59853 ,0.335603,-0.720807,-3.11122
-0.672148,0.248005,-2.1189,-0.321749,-0.357557,1.35339 ,-0.533793,-0.549353,0.848651
0.29862,0.0387578,-2.51638,-0.35878,-0.495482,-0.584031 ,-0.520214,-0.863843,0.19274
-0.173874,-0.0887721,-2.31477,-0.326312,0.389022,-1.93292 ,-0.556308,0.600646,-1.85585
-0.230275,-0.000771887,0.934089,-0.532463,-0.0376728,0.920198 ,-0.878697,-0.0696609,0.959596
-0.322014,0.0705053,2.71898,0.583872,0.257254,-3.05713 ,0.826708,0.40124,-2.88941
0.470332,-0.517902,2.97143,0.149178,-0.615202,-0.316591 ,0.492849,-0.467143,-0.240003
-0.481761,-0.304294,1.87024,-0.366179,-0.0821989,1.16084 ,-0.495169,-0.304634,1.04279
0.444424,-0.316216,1.07289,0.236952,-0.25864,-0.936789 ,0.453399,-0.297908,-0.509052
-0.167143,0.675685,1.85053,0.49659,-0.184475,-2.5203 ,0.745121,-0.222961,-2.70764
-0.143935,-0.301441,0.195701,0.0144129,-0.20246,-2.87288 ,-0.219279,-0.405801,-3.03114
0.102909,-0.196793,-0.55256,0.219983,0.206139,-0.65371 ,0.435475,0.398238,-1.38215
-0.394467,0.332075,2.16111,0.606712,0.0156586,-3.12457 ,0.910263,0.0635631,-3.07059
0.461353,-0.347556,1.60328,0.0459401,-0.493319,-1.28493 ,0.0559548,-0.696879,-1.28492
-0.334727,0.411886,0.872039,-0.498963,0.367381,0.733741 ,-0.593403,0.592244,0.660304
-0.161073,-0.508072,-2.9721,0.230495,0.405267,2.91043 ,0.328541,0.754272,2.47314
-0.395795,-0.366226,0.826206,-0.159087,0.624317,-1.34963 ,-0.277237,0.84066,-1.67448
-0.228518,0.325874,-2.39008,-0.552931,-0.427524,-1.67694 ,-0.7809,-0.514172,-1.29957
0.66036,-0.234124,1.91923,-0.65135,-0.133754,3.12921 ,-0.98529,-0.178157,-3.11432
0.359897,0.509824,0.0379715,0.624371,-0.148993,1.01853 ,0.852996,-0.215279,1.06337
0.0488605,-0.340739,-2.72511,0.493457,0.200952,-0.628969 ,0.761801,0.260732,-0.721554
-0.36232,0.608718,0.767887,-0.105125,0.290983,-0.893334 ,-0.372521,0.62486,-0.893609
-0.193593,-0.628203,-0.533479,0.508251,-0.189504,0.453094 ,0.680248,-0.320041,0.444793
-0.278898,0.435552,-2.18758,0.151934,-0.529505,0.0438011 ,0.202453,-0.825314,0.0246338
0.531381,0.254816,1.93035,0.00413993,-0.281441,2.84064 ,0.0265783,-0.502095,-2.74343
-0.340306,-0.555047,-1.29895,0.345779,-0.202032,-0.342112 ,0.466316,-0.377707,-1.27067
0.593732,0.259528,1.69969,0.642054,-0.238345,-2.79136 ,0.890797,-0.363558,-2.77411
-0.566798,-0.15561,-2.44524,0.0981893,0.663506,2.25453 ,0.0610441,0.910212,1.96521
-0.481077,-0.318626,-1.21062,0.131043,0.630436,2.67088 ,0.138078,0.911288,2.476
-0.11566,-0.184882,1.94623,-0.118768,0.303419,-0.185833 ,-0.209494,0.666821,0.625955
-0.329369,-0.101545,1.83962,0.226772,-0.108175,-2.51572 ,0.540157,-0.210934,-2.33219
-0.0304318,-0.353813,-0.636876,-0.287976,0.0631353,1.93077 ,-0.498072,0.105162,1.86667
-0.462191,0.239995,-0.507531,0.0285741,0.689533,0.983495 ,-0.17588,0.820345,1.19143
0.532662,-0.273645,0.823635,0.0983736,-0.182378,-0.473552 ,0.617321,-0.377688,0.0271246
0.242132,0.622594,-0.671509,0.246069,-0.360982,-0.733725 ,0.42276,-0.58827,-0.733725
-0.269964,-0.144676,-1.8058,0.385281,0.243855,2.84824 ,0.69308,0.451216,2.51788
0.0890693,-0.450432,1.11262,-0.581708,-0.000613538,-0.10528 ,-0.815231,-0.0479298,0.540845
-0.405368,-0.497638,0.00821706,-0.479556,-0.0658748,2.99274 ,-0.622375,-0.283514,-3.00155
-0.190033,-0.0490261,-2.43779,-0.29306,-0.379165,2.37156 ,-0.485047,-0.700997,2.87354
-0.145246,0.327105,-2.26223,-0.644134,-0.0591751,-0.126199 ,-0.868738,-0.00390954,-0.902963
-0.130477,0.209796,-1.19014,0.458347,-0.335611,-2.54042 ,0.821386,-0.45707,-1.9935
0.441232,0.0555349,0.365168,-0.400044,-0.345095,0.834999 ,-0.758289,-0.644696,0.835651
-0.510976,0.296875,0.654726,0.398303,-0.0323102,0.709415 ,0.677464,0.0258387,0.706376
0.569774,-0.404424,1.69887,-0.283372,-0.415609,-0.810983 ,-0.292377,-0.623351,0.0614756
-0.144589,-0.588056,-0.446278,-0.444239,-0.0647695,1.11532 ,-0.542511,-0.397424,1.20831
0.454333,0.26263,0.217824,-0.199691,0.392777,-1.24755 ,-0.122403,0.61464,-2.19727
0.201704,0.0773657,-1.70887,0.599378,-0.0429132,-1.77414 ,0.908746,-0.0854418,-2.11861
-0.497498,-0.517435,1.70517,0.0519934,-0.610765,-1.82064 ,0.0553143,-0.813028,-1.80748
-0.560322,-0.284146,2.2392,0.197335,0.137132,-0.376794 ,0.31168,0.378886,-0.915792
-0.656,-0.121185,0.328406,-0.142074,-0.152691,-0.650443 ,-0.652326,-0.366265,-0.604274
0.512244,-0.194172,3.13673,0.540011,0.218243,1.48166 ,0.728431,0.313956,1.46186
-0.0366367,-0.639389,-0.697873,-0.35207,-0.371728,1.8399 ,-0.510209,-0.510126,2.19472
-0.599473,0.222075,-2.68175,-0.287356,0.140843,0.10736 ,-0.595977,0.237961,-0.119263
-0.433335,0.537961,1.29204,0.237763,-0.223715,-3.00103 ,0.515888,-0.441358,-2.97518
0.181186,0.206964,-2.79807,0.20016,0.00593532,1.92732 ,0.404953,-0.17574,1.94213
0.356018,0.474753,-3.12695,-0.0794688,0.258909,1.6738 ,0.345609,0.510027,1.74089
0.395182,0.153902,2.70621,0.0387234,-0.300546,-1.88417 ,0.123668,-0.529423,-1.32305
0.191036,-0.251071,-2.1252,0.0411598,-0.667092,-0.910569 ,0.0238041,-1.02486,-1.15632
0.456327,0.166423,1.50495,-0.372159,0.482535,-0.64272 ,-0.522881,0.728417,-0.522445
0.0270763,-0.490796,-1.75255,-0.61829,0.232526,-0.754902 ,-0.851825,0.2619,0.413404
0.156835,0.513462,-0.950134,-0.396437,0.521228,2.69946 ,-0.485063,0.778032,2.70042
-0.628456,-0.239401,0.208677,-0.138578,-0.27165,2.74057 ,-0.449438,-0.496043,2.44737
-0.0572243,0.312416,-2.61757,0.11245,0.304221,0.0140747 ,-0.0905845,0.333127,1.14253
-0.404374,-0.588094,-2.03513,-0.560367,-0.358607,1.66154 ,-0.716182,-0.458698,1.75356
-0.475267,0.127659,2.1084,-0.50175,0.402375,-2.13333 ,-0.697473,0.496902,-1.84794
-0.152801,-0.21207,-1.47978,-0.587548,-0.168541,0.226871 ,-0.905669,-0.309783,0.699148
0.212611,-0.0852829,-0.360392,-0.0791549,-0.646358,-1.77564 ,0.0165799,-0.868524,-1.35508
0.133298,-0.564069,1.5112,-0.402107,-0.222745,-1.04702 ,-0.596044,-0.328816,-0.50711
-0.270187,-0.314821,0.856811,0.662144,-0.230427,-1.76532 ,0.89499,-0.371515,-3.03884
0.0084607,-0.249724,0.206514,0.36193,0.113332,1.49444 ,0.633348,0.223323,1.5505
0.225889,-0.434979,-1.68617,0.70446,-0.0432982,-0.719882 ,0.974717,-0.0292413,-0.719337
0.119104,-0.327074,3.13835,0.433821,-0.143874,-2.98855 ,0.634231,-0.25947,2.89747
-0.197807,0.158149,-2.84433,-0.569757,-0.207702,-2.36768 ,-0.849445,-0.272369,3.05479
0.411657,-0.357611,0.794776,-0.479085,0.275983,-1.83734 ,-0.829408,0.429703,-1.50052
-0.227961,0.599128,1.43873,0.129305,-0.498454,2.36481 ,0.211749,-0.837238,1.69557
-0.390862,-0.556347,-1.81779,-0.0406616,0.262472,-0.478533 ,-0.46436,-0.142873,0.515066
-0.584921,0.185091,-2.84877,0.243192,0.501019,0.0567497 ,0.308819,0.730074,-0.230609
-0.307856,0.39498,-1.73929,0.244645,-0.366984,0.20188 ,0.447513,-0.642348,1.02615
-0.151388,-0.258905,-0.4567,0.695315,0.0523211,2.13606 ,1.01247,0.0108546,1.74907
0.105668,0.575833,-1.55613,0.16929,-0.591704,0.61406 ,0.266662,-0.960299,0.556599
-0.687526,-0.143827,1.98272,0.190803,-0.369379,-1.02003 ,0.229074,-0.593916,-1.63988
0.32265,0.403405,-0.649514,-0.31273,0.542732,3.10642 ,-0.393532,0.744012,-2.76771
-0.113265,-0.580663,-1.94974,0.601687,-0.335062,-1.13688 ,0.742417,-0.504021,-1.37489
-0.619352,0.284964,-1.08221,-0.279784,-0.480265,-1.37307 ,-0.430103,-0.729329,-1.40278
-0.641736,-0.212422,-3.04663,0.158678,0.658801,2.37987 ,0.19405,0.911292,2.44573
0.452827,-0.0471208,-1.09809,-0.220651,0.668321,-0.853513 ,-0.269628,0.932863,-0.575531
0.308079,-0.502072,-2.51353,-0.182085,0.619341,1.00668 ,-0.2006,0.989914,1.17321
0.533764,-0.261789,2.57834,-0.638526,0.168696,-2.19286 ,-0.944078,0.157873,-1.44157
-0.383451,-0.109305,-0.772545,0.224967,0.306459,2.08291 ,0.345854,0.572986,2.0832
-0.513465,0.385749,0.466034,-0.232288,0.452325,-1.08391 ,-0.507496,0.391087,-1.33655
0.242654,0.361038,0.957073,-0.179076,0.688331,-0.631166 ,-0.173393,0.903382,-0.409512
0.190187,-0.111304,2.02258,0.500867,-0.125961,0.897453 ,0.889803,-0.104118,1.17474
-0.295079,-0.500802,1.52726,-0.0975098,-0.43048,-2.9387 ,-0.359353,-0.53366,2.31879
0.177201,-0.29363,1.06017,0.0213869,-0.382874,-1.82871 ,0.175275,-0.58927,-0.647883
0.110865,0.216363,1.53328,-0.18902,0.43885,0.780721 ,-0.165157,0.681031,0.782948
0.36733,0.24898,-1.94926,-0.136704,0.31258,-2.69642 ,-0.0338646,0.54247,-2.07962
-0.600104,-0.120515,1.37978,-0.450395,-0.0182853,-0.818448 ,-0.62687,-0.104879,-1.26522
-0.362175,-0.608112,0.776166,-0.0169401,0.114127,0.514582 ,-0.323911,-0.506972,1.11991
-0.427187,0.128515,2.40276,-0.490827,-0.256581,1.94777 ,-0.69136,-0.411571,2.85368
-0.0780674,0.222818,-0.00907318,-0.415062,0.270805,2.47424 ,-0.676368,0.473454,3.12009
0.0420077,0.712911,-1.38508,-0.0143971,0.112539,2.37187 ,0.00170755,0.711174,2.41775
-0.54167,0.137591,-0.127075,-0.0357344,0.281402,-0.658176 ,-0.543605,0.108565,-0.278443
-0.389705,0.193252,1.40626,-0.14569,-0.276919,-0.524733 ,-0.270775,-0.497961,-0.744606
0.420329,0.371501,-1.08263,-0.0502581,-0.364488,-2.21359 ,-0.0203014,-0.706396,-2.10495
-0.457278,-0.300577,2.20362,0.270947,-0.300531,1.11881 ,0.374612,-0.512004,0.606034
0.173819,-0.686022,-2.87068,0.113388,0.442511,-2.2582 ,0.278432,0.679117,-2.00574
-0.595213,-0.101219,-0.944054,0.237171,-0.370762,1.3289 ,0.369419,-0.589176,1.32779
-0.217567,-0.596354,1.61471,-0.0672385,0.692806,-0.812027 ,-0.172922,0.998578,-0.864152
-0.48287,-0.406624,0.616828,-0.452305,-0.0640937,-1.96025 ,-0.483479,-0.406907,-1.79907
-0.319608,0.0609825,1.28443,0.351205,0.269745,1.65659 ,0.619995,0.513697,1.67555
-0.35561,0.18766,-1.17776,0.417551,-0.128085,1.88629 ,0.747445,-0.269317,1.74274
-0.0252142,0.349523,2.45899,-0.102967,-0.692427,-0.339783 ,-0.211947,-1.01687,-0.510889
0.0398182,0.64278,-1.28089,-0.265442,-0.400467,-1.84014 ,-0.499553,-0.584537,-2.33836
0.201231,0.26285,2.71015,-0.203342,0.0199619,2.22882 ,-0.474053,0.0277236,2.2615
-0.265199,-0.266648,-0.0137336,-0.619217,-0.125064,-2.56993 ,-0.845256,-0.242921,-2.12275
0.2138,-0.487761,1.60192,-0.662191,-0.256927,0.78935 ,-0.913125,-0.369221,0.762056
0.201402,0.151522,-0.684737,-0.298653,-0.496104,1.84491 ,-0.512433,-0.826857,1.95162
0.229352,-0.591574,0.787424,-0.282066,0.58041,2.96746 ,-0.381665,0.886935,-2.71336
0.419039,-0.199914,-3.10289,-0.548242,0.103113,-2.99553 ,-0.930605,0.198009,-3.14031
-0.306144,-0.0439173,0.037363,0.156129,-0.405481,-2.14625 ,0.236148,-0.713147,-2.16932
-0.29731,0.405107,-2.24322,0.247748,0.0947373,0.943316 ,0.437491,0.205151,0.828294
0.140771,0.336919,1.09405,0.475886,0.524012,1.23686 ,0.716343,0.772757,1.00369
-0.331578,-0.304722,2.22528,0.105261,-0.184106,1.54153 ,0.255643,-0.336416,1.54763
0.396874,-0.149111,2.55661,-0.477709,0.130856,-2.86204 ,-0.870432,0.226535,-3.08691
-0.126219,-0.183049,-2.89918,-0.220009,0.604293,2.09531 ,-0.310165,0.922578,2.16049
-0.582326,0.143291,-0.882441,-0.040667,-0.696851,2.67807 ,-0.0843718,-0.938335,2.5378
-0.0741538,0.403863,-1.16754,0.0240019,-0.188826,1.86629 ,0.126415,-0.532341,1.95845
0.289478,-0.5974,3.03348,-0.471908,0.531782,-0.726475 ,-0.680047,0.733995,-0.456911
-0.235907,0.661607,2.82097,-0.289038,0.460001,-1.64898 ,-0.210568,0.667584,-2.23286
-0.323226,0.373171,1.41806,-0.527312,0.23464,-1.37674 ,-0.577354,0.519197,-1.52285
0.388184,-0.560358,0.792825,0.243779,-0.673284,2.86942 ,0.33792,-0.890862,3.0335
0.655969,-0.180212,-1.59437,-0.455627,0.30608,0.0824701 ,-0.69149,0.579907,0.0150913
